,Name,Score rank,Popularity rank,Score,Episodes,Type,Link,Premiered,English name,Japanese name,Synonyms,Status,Aired,Broadcast,Producers,Licensors,Studios,Source,Genres,Duration,Rating,Members Favorites,Members Total,Members Watching,Members Completed,Members On-Hold,Members Dropped,Members Plan to Watch,Members score 10,Members score 9,Members score 8,Members score 7,Members score 6,Members score 5,Members score 4,Members score 3,Members score 2,Members score 1,F10
399,Ansatsu Kyoushitsu,400.0,34,8.11,22.0,TV,https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu,Winter 2015 ,Assassination Classroom,暗殺教室,Ansatsu Kyoushitsu,Finished Airing ,"Jan 10, 2015 to Jun 20, 2015 ",Saturdays at 00:55 (JST) ,"Dentsu, Studio Hibari, Fuji TV, DAX Production, BS Fuji, Avex Pictures, Shueisha ",Funimation ,Lerche ,Manga ,"Action, Comedy, School, Shounen",23 min. per ep. ,PG-13 - Teens 13 or older ,21804,1408743,88566,1016281,54072,46142,203682,120077.0,195964.0,278218.0,157826.0,48287.0,18693.0,6767.0,2459.0,1135.0,1251.0,0.02145469609291131
643,Plastic Memories,644.0,154,7.93,13.0,TV,https://myanimelist.net/anime/27775/Plastic_Memories,Spring 2015 ,Plastic Memories,プラスティック・メモリーズ,Plamemo,Finished Airing ,"Apr 5, 2015 to Jun 28, 2015 ",Sundays at 00:30 (JST) ,"Aniplex, Movic, AT-X, ASCII Media Works, Bushiroad, MAGES., Asahi Broadcasting, BS11 ",Aniplex of America ,Doga Kobo ,Original ,"Sci-Fi, Drama, Romance",24 min. per ep. ,PG-13 - Teens 13 or older ,9251,706166,36556,434383,21864,24282,189081,55747.0,71918.0,104580.0,73096.0,28819.0,13115.0,5875.0,2242.0,1018.0,820.0,0.021296873956853743
720,Little Witch Academia (TV),723.0,287,7.87,25.0,TV,https://myanimelist.net/anime/33489/Little_Witch_Academia_TV,Winter 2017 ,Little Witch Academia,リトルウィッチアカデミア,,Finished Airing ,"Jan 9, 2017 to Jun 26, 2017 ",Mondays at 00:00 (JST) ,"Ultra Super Pictures, TOHO animation, Good Smile Company ",Netflix ,Trigger ,Original ,"Adventure, Comedy, Fantasy, Magic, School",24 min. per ep. ,G - All Ages ,5890,493493,44984,276568,27802,22886,121253,25374.0,48005.0,76612.0,56111.0,20925.0,8609.0,2833.0,968.0,441.0,401.0,0.0212967516126233
722,Little Witch Academia (TV),723.0,287,7.87,25.0,TV,https://myanimelist.net/anime/33489/Little_Witch_Academia_TV,Winter 2017 ,Little Witch Academia,リトルウィッチアカデミア,,Finished Airing ,"Jan 9, 2017 to Jun 26, 2017 ",Mondays at 00:00 (JST) ,"Ultra Super Pictures, TOHO animation, Good Smile Company ",Netflix ,Trigger ,Original ,"Adventure, Comedy, Fantasy, Magic, School",24 min. per ep. ,G - All Ages ,5890,493493,44984,276568,27802,22886,121253,25374.0,48005.0,76612.0,56111.0,20925.0,8609.0,2833.0,968.0,441.0,401.0,0.0212967516126233
53,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,54.0,343,8.66,1.0,Movie,https://myanimelist.net/anime/38329/Seishun_Buta_Yarou_wa_Yumemiru_Shoujo_no_Yume_wo_Minai,,Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,,Finished Airing ,"Jun 15, 2019 ",,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa ",Aniplex of America ,CloverWorks ,Light novel ,"Supernatural, Drama, Romance, School",1 hr. 30 min. ,PG-13 - Teens 13 or older ,6832,431407,9855,321656,2394,1056,96446,74893.0,88688.0,62950.0,24696.0,7630.0,2820.0,1406.0,679.0,418.0,627.0,0.021240082572686347
121,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,122.0,144,8.45,13.0,TV,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season,Summer 2020 ,Re:ZERO -Starting Life in Another World- Season 2,Re：ゼロから始める異世界生活,"Re: Life in a different world from zero 2nd Season, ReZero 2nd Season, Re:Zero - Starting Life in Another World 2",Finished Airing ,"Jul 8, 2020 to Sep 30, 2020 ",Wednesdays at 22:30 (JST) ,"AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa ",,White Fox ,Light novel ,"Psychological, Drama, Thriller, Fantasy",27 min. per ep. ,R - 17+ (violence & profanity) ,9124,728238,91726,439734,13215,6674,176889,79885.0,122007.0,110157.0,47002.0,14665.0,5187.0,2566.0,1025.0,593.0,933.0,0.020748907293954982
612,Overlord,613.0,68,7.94,13.0,TV,https://myanimelist.net/anime/29803/Overlord,Summer 2015 ,Overlord,オーバーロード,,Finished Airing ,"Jul 7, 2015 to Sep 29, 2015 ",Tuesdays at 23:00 (JST) ,"AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa ",Funimation ,Madhouse ,Light novel ,"Action, Adventure, Fantasy, Game, Magic, Supernatural",24 min. per ep. ,R - 17+ (violence & profanity) ,17840,1128813,51038,860166,21730,28831,167048,88230.0,141803.0,220884.0,143749.0,49291.0,20133.0,8649.0,3635.0,1687.0,1456.0,0.020740182708918975
419,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,420.0,127,8.1,24.0,TV,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,Spring 2014 ,JoJo's Bizarre Adventure: Stardust Crusaders,ジョジョの奇妙な冒険 スターダストクルセイダース,"Dai San Bu Kujo Jotaro: Mirai e no Isan, JoJo's Bizarre Adventure Part 3",Finished Airing ,"Apr 5, 2014 to Sep 13, 2014 ",Saturdays at 00:30 (JST) ,"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha ",VIZ Media ,David Production ,Manga ,"Action, Adventure, Supernatural, Drama, Shounen",24 min. per ep. ,R - 17+ (violence & profanity) ,13795,783651,38229,666214,13145,7610,58453,92649.0,124174.0,171337.0,104435.0,35127.0,11936.0,4887.0,1811.0,761.0,1199.0,0.020706559754073015
28,Kimetsu no Yaiba Movie: Mugen Ressha-hen,29.0,241,8.78,1.0,Movie,https://myanimelist.net/anime/40456/Kimetsu_no_Yaiba_Movie__Mugen_Ressha-hen,,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,劇場版 鬼滅の刃 無限列車編,"Gekijouban Kimetsu no Yaiba: Mugen Ressha-hen, Kimetsu no Yaiba: Infinity Train, Demon Slayer Movie: Infinity Train",Finished Airing ,"Oct 16, 2020 ",,"Aniplex, Shueisha ",Aniplex of America ,ufotable ,Manga ,"Action, Historical, Demons, Supernatural, Shounen",1 hr. 57 min. ,R - 17+ (violence & profanity) ,5688,557373,14527,276449,3432,558,262407,73761.0,80657.0,53559.0,17736.0,4755.0,1730.0,623.0,274.0,191.0,831.0,0.020575223639803363
886,Golden Time,886.0,137,7.77,24.0,TV,https://myanimelist.net/anime/17895/Golden_Time,Fall 2013 ,Golden Time,ゴールデンタイム,,Finished Airing ,"Oct 4, 2013 to Mar 28, 2014 ",Fridays at 02:35 (JST) ,"Genco, Starchild Records ",Sentai Filmworks ,J.C.Staff ,Light novel ,"Comedy, Drama, Romance",24 min. per ep. ,PG-13 - Teens 13 or older ,9860,754853,43036,482333,27674,33205,168605,51413.0,76827.0,117271.0,90056.0,37829.0,17710.0,8286.0,3259.0,1696.0,1464.0,0.020442308529584334
885,Golden Time,886.0,137,7.77,24.0,TV,https://myanimelist.net/anime/17895/Golden_Time,Fall 2013 ,Golden Time,ゴールデンタイム,,Finished Airing ,"Oct 4, 2013 to Mar 28, 2014 ",Fridays at 02:35 (JST) ,"Genco, Starchild Records ",Sentai Filmworks ,J.C.Staff ,Light novel ,"Comedy, Drama, Romance",24 min. per ep. ,PG-13 - Teens 13 or older ,9860,754853,43036,482333,27674,33205,168605,51413.0,76827.0,117271.0,90056.0,37829.0,17710.0,8286.0,3259.0,1696.0,1464.0,0.020442308529584334
61,Ookami Kodomo no Ame to Yuki,62.0,175,8.62,1.0,Movie,https://myanimelist.net/anime/12355/Ookami_Kodomo_no_Ame_to_Yuki,,Wolf Children,おおかみこどもの雨と雪,The Wolf Children Ame and Yuki,Finished Airing ,"Jul 21, 2012 ",,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Hiroshima Television ",Funimation ,Studio Chizu ,Original ,"Fantasy, Slice of Life",1 hr. 57 min. ,PG - Children ,9632,650191,11919,471999,3550,1342,161381,102866.0,117266.0,92989.0,39900.0,11469.0,4022.0,1579.0,707.0,323.0,791.0,0.02040682289581122
46,Mononoke Hime,47.0,97,8.7,1.0,Movie,https://myanimelist.net/anime/164/Mononoke_Hime,,Princess Mononoke,もののけ姫,Mononoke Hime,Finished Airing ,"Jul 12, 1997 ",,"Tokuma Shoten, Nippon Television Network ",GKIDS ,Studio Ghibli ,Original ,"Action, Adventure, Fantasy",2 hr. 13 min. ,PG-13 - Teens 13 or older ,15938,938722,12522,786450,3644,1488,134618,194809.0,179564.0,141675.0,62867.0,18550.0,6048.0,1818.0,605.0,308.0,732.0,0.020265751160277196
548,Kobayashi-san Chi no Maid Dragon,549.0,111,8.0,13.0,TV,https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon,Winter 2017 ,Miss Kobayashi's Dragon Maid,小林さんちのメイドラゴン,The maid dragon of Kobayashi-san,Finished Airing ,"Jan 12, 2017 to Apr 6, 2017 ",Thursdays at 00:00 (JST) ,"Lantis, Pony Canyon, ABC Animation ",Funimation ,Kyoto Animation ,Manga ,"Slice of Life, Comedy, Fantasy",24 min. per ep. ,PG-13 - Teens 13 or older ,12319,846575,50570,617962,21781,19665,136597,58127.0,112022.0,177902.0,108092.0,32581.0,11606.0,3743.0,1466.0,733.0,894.0,0.019934882727416895
560,Youjo Senki,561.0,177,7.99,12.0,TV,https://myanimelist.net/anime/32615/Youjo_Senki,Winter 2017 ,The Saga of Tanya the Evil,幼女戦記,The Military Chronicles of a Little Girl,Finished Airing ,"Jan 6, 2017 to Mar 31, 2017 ",Fridays at 22:00 (JST) ,"Media Factory, AT-X, Enterbrain, Sony Music Communications ","Funimation, Crunchyroll ",Nut ,Light novel ,"Action, Military, Magic",24 min. per ep. ,R - 17+ (violence & profanity) ,8643,650992,40869,435933,18494,22539,133157,42902.0,81536.0,119769.0,72230.0,24492.0,9644.0,4349.0,1726.0,862.0,900.0,0.019826441219178176
173,Tenki no Ko,174.0,220,8.37,1.0,Movie,https://myanimelist.net/anime/38826/Tenki_no_Ko,,Weathering With You,天気の子,,Finished Airing ,"Jul 19, 2019 ",,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment ",GKIDS ,CoMix Wave Films ,Original ,"Slice of Life, Drama, Romance, Fantasy",1 hr. 52 min. ,PG-13 - Teens 13 or older ,7872,574729,14713,399500,3186,894,156436,68401.0,95766.0,95178.0,46639.0,14504.0,5108.0,2000.0,797.0,379.0,779.0,0.019704630788485607
333,Akira,334.0,200,8.17,1.0,Movie,https://myanimelist.net/anime/47/Akira,,AKIRA,AKIRA（アキラ）,,Finished Airing ,"Jul 16, 1988 ",,"Mainichi Broadcasting System, Kodansha, Toho ","Funimation, Bandai Entertainment, Geneon Entertainment USA ",Tokyo Movie Shinsha ,Manga ,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",2 hr. 4 min. ,R+ - Mild Nudity ,9137,609363,9092,464006,3802,2354,130109,81952.0,88439.0,98267.0,59038.0,24047.0,10101.0,4614.0,1866.0,1067.0,1129.0,0.019691555712641647
771,91 Days,772.0,262,7.83,12.0,TV,https://myanimelist.net/anime/32998/91_Days,Summer 2016 ,91 Days,91Days,,Finished Airing ,"Jul 9, 2016 to Oct 1, 2016 ",Saturdays at 01:55 (JST) ,"Shochiku, Mainichi Broadcasting System, Shochiku Music Publishing ","Funimation, Crunchyroll ",Shuka ,Original ,"Action, Drama, Historical",24 min. per ep. ,R - 17+ (violence & profanity) ,5424,517593,35466,279700,21741,21138,159548,24360.0,46391.0,79744.0,56731.0,19813.0,7702.0,2761.0,786.0,357.0,352.0,0.01939220593493028
910,Charlotte,910.0,62,7.76,13.0,TV,https://myanimelist.net/anime/28999/Charlotte,Summer 2015 ,Charlotte,Charlotte（シャーロット）,,Finished Airing ,"Jul 5, 2015 to Sep 27, 2015 ",Sundays at 00:00 (JST) ,"Aniplex, Mainichi Broadcasting System, Movic, Visual Arts, ASCII Media Works, Tokyo MX, BS11 ",Aniplex of America ,P.A. Works ,Original ,"Drama, School, Super Power",24 min. per ep. ,PG-13 - Teens 13 or older ,17274,1162407,45150,892113,18474,24234,182436,99742.0,134815.0,198181.0,156307.0,68143.0,30260.0,14764.0,6809.0,2883.0,1968.0,0.019363017913649954
25,Sen to Chihiro no Kamikakushi,26.0,40,8.81,1.0,Movie,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,,Spirited Away,千と千尋の神隠し,Sen and Chihiro's Spiriting Away,Finished Airing ,"Jul 20, 2001 ",,Toho ,"Walt Disney Studios, GKIDS ",Studio Ghibli ,Original ,"Adventure, Supernatural, Drama",2 hr. 4 min. ,PG - Children ,23696,1361141,16198,1227469,3419,1535,112520,350460.0,278398.0,202362.0,84875.0,24831.0,8587.0,2702.0,969.0,556.0,1280.0,0.019304764519511287
1150,5-toubun no Hanayome,1151.0,229,7.65,12.0,TV,https://myanimelist.net/anime/38101/5-toubun_no_Hanayome,Winter 2019 ,The Quintessential Quintuplets,五等分の花嫁,"Gotoubun no Hanayome, The Five Wedded Brides",Finished Airing ,"Jan 11, 2019 to Mar 29, 2019 ",Fridays at 01:28 (JST) ,,Funimation ,Tezuka Productions ,Manga ,"Harem, Comedy, Romance, School, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,8103,560669,31576,423840,8094,12132,85027,32773.0,50252.0,112850.0,103230.0,33625.0,12017.0,3924.0,1408.0,621.0,753.0,0.01911806342015855
1148,5-toubun no Hanayome,1151.0,229,7.65,12.0,TV,https://myanimelist.net/anime/38101/5-toubun_no_Hanayome,Winter 2019 ,The Quintessential Quintuplets,五等分の花嫁,"Gotoubun no Hanayome, The Five Wedded Brides",Finished Airing ,"Jan 11, 2019 to Mar 29, 2019 ",Fridays at 01:28 (JST) ,,Funimation ,Tezuka Productions ,Manga ,"Harem, Comedy, Romance, School, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,8103,560669,31576,423840,8094,12132,85027,32773.0,50252.0,112850.0,103230.0,33625.0,12017.0,3924.0,1408.0,621.0,753.0,0.01911806342015855
1151,5-toubun no Hanayome,1152.0,229,7.65,12.0,TV,https://myanimelist.net/anime/38101/5-toubun_no_Hanayome,Winter 2019 ,The Quintessential Quintuplets,五等分の花嫁,"Gotoubun no Hanayome, The Five Wedded Brides",Finished Airing ,"Jan 11, 2019 to Mar 29, 2019 ",Fridays at 01:28 (JST) ,,Funimation ,Tezuka Productions ,Manga ,"Harem, Comedy, Romance, School, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,8125,562229,31582,425197,8117,12157,85176,32922.0,50436.0,113233.0,103507.0,33719.0,12048.0,3937.0,1413.0,623.0,757.0,0.0191087895728333
919,Chuunibyou demo Koi ga Shitai!,920.0,80,7.75,12.0,TV,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai,Fall 2012 ,"Love, Chunibyo & Other Delusions!",中二病でも恋がしたい!,"Chu-2 Byo demo Koi ga Shitai!, Regardless of My Adolescent Delusions of Grandeur, I Want a Date!",Finished Airing ,"Oct 4, 2012 to Dec 20, 2012 ",Thursdays at 00:30 (JST) ,"Lantis, Pony Canyon, TBS, Rakuonsha, Animation Do ",Sentai Filmworks ,Kyoto Animation ,Light novel ,"Slice of Life, Comedy, Drama, Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,14198,1034840,41443,745899,23549,25488,198461,61511.0,106112.0,189564.0,151856.0,55835.0,21949.0,7618.0,2816.0,1345.0,1272.0,0.01903474867240739
920,Chuunibyou demo Koi ga Shitai!,921.0,80,7.75,12.0,TV,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai,Fall 2012 ,"Love, Chunibyo & Other Delusions!",中二病でも恋がしたい!,"Chu-2 Byo demo Koi ga Shitai!, Regardless of My Adolescent Delusions of Grandeur, I Want a Date!",Finished Airing ,"Oct 4, 2012 to Dec 20, 2012 ",Thursdays at 00:30 (JST) ,"Lantis, Pony Canyon, TBS, Rakuonsha, Animation Do ",Sentai Filmworks ,Kyoto Animation ,Light novel ,"Slice of Life, Comedy, Drama, Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,14213,1036155,41490,746770,23591,25533,198771,61578.0,106211.0,189793.0,152098.0,55914.0,21971.0,7632.0,2822.0,1349.0,1272.0,0.019032633876561726
291,Dr. Stone: Stone Wars,292.0,218,8.21,11.0,TV,https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars,Winter 2021 ,,ドクターストーン STONE WARS,"Dr. Stone 2nd Season, Dr. Stone Second Season",Finished Airing ,"Jan 14, 2021 to Mar 25, 2021 ",Thursdays at 22:30 (JST) ,"TOHO animation, Shueisha, Toho Music ",Funimation ,TMS Entertainment ,Manga ,"Sci-Fi, Adventure, Comedy, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,5109,574527,121009,272723,8882,3693,168220,37144.0,66461.0,95430.0,45533.0,10812.0,2904.0,931.0,309.0,137.0,272.0,0.01873329348826465
292,Dr. Stone: Stone Wars,293.0,216,8.21,11.0,TV,https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars,Winter 2021 ,,ドクターストーン STONE WARS,"Dr. Stone 2nd Season, Dr. Stone Second Season",Finished Airing ,"Jan 14, 2021 to Mar 25, 2021 ",Thursdays at 22:30 (JST) ,"TOHO animation, Shueisha, Toho Music ",Funimation ,TMS Entertainment ,Manga ,"Sci-Fi, Adventure, Comedy, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,5143,576434,120693,274813,8953,3717,168258,37332.0,66850.0,95993.0,45824.0,10877.0,2923.0,936.0,309.0,137.0,275.0,0.018714544071786996
177,Hotarubi no Mori e,178.0,198,8.36,1.0,Movie,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e,,,蛍火の杜へ,"Into the Forest of Fireflies' Light, The Light of a Firefly Forest",Finished Airing ,"Sep 17, 2011 ",,Aniplex ,,Brain's Base ,Manga ,"Drama, Romance, Shoujo, Supernatural",45 min. ,G - All Ages ,8250,615859,12428,440936,3323,884,158288,80138.0,91304.0,94950.0,51949.0,16883.0,6118.0,2125.0,709.0,378.0,668.0,0.01871019830542301
2026,Free!,2027.0,188,7.37,12.0,TV,https://myanimelist.net/anime/18507/Free,Summer 2013 ,Free! - Iwatobi Swim Club,Free!,フリー！,Finished Airing ,"Jul 4, 2013 to Sep 26, 2013 ",Thursdays at 00:30 (JST) ,"Lantis, Iwatobi High School Swimming Club, Asahi Broadcasting ","Funimation, Discotek Media, Crunchyroll ","Kyoto Animation, Animation Do ",Original ,"Slice of Life, Comedy, Sports, Drama, School",24 min. per ep. ,PG-13 - Teens 13 or older ,8432,631459,34081,454000,18924,29998,94456,35951.0,46326.0,82050.0,98603.0,51589.0,25303.0,8572.0,3274.0,1802.0,1984.0,0.018572687224669603
667,Gekkan Shoujo Nozaki-kun,668.0,145,7.92,12.0,TV,https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun,Summer 2014 ,Monthly Girls' Nozaki-kun,月刊少女野崎くん,Gekkan Shoujo Nozaki-kun,Finished Airing ,"Jul 7, 2014 to Sep 22, 2014 ",Mondays at 01:05 (JST) ,"TV Tokyo, Frontier Works, Media Factory, AT-X, Sony Music Communications ",Sentai Filmworks ,Doga Kobo ,4-koma manga ,"Comedy, Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,9299,726653,38103,501737,20541,17640,148632,43470.0,86164.0,131318.0,90963.0,32014.0,12311.0,3392.0,1104.0,480.0,471.0,0.01853361422418518
1610,Akame ga Kill!,1611.0,26,7.49,24.0,TV,https://myanimelist.net/anime/22199/Akame_ga_Kill,Summer 2014 ,Akame ga Kill!,アカメが斬る！,Akame ga Kiru!,Finished Airing ,"Jul 7, 2014 to Dec 15, 2014 ",Mondays at 00:00 (JST) ,"Square Enix, TOHO animation ",Sentai Filmworks ,White Fox ,Manga ,"Action, Adventure, Drama, Fantasy, Shounen",23 min. per ep. ,R - 17+ (violence & profanity) ,21933,1545890,70144,1194180,29120,49112,203334,113560.0,166706.0,250648.0,219576.0,109718.0,55536.0,32962.0,14186.0,7029.0,4727.0,0.01836657790282872
1590,Akame ga Kill!,1608.0,26,7.49,24.0,TV,https://myanimelist.net/anime/22199/Akame_ga_Kill,Summer 2014 ,Akame ga Kill!,アカメが斬る！,Akame ga Kiru!,Finished Airing ,"Jul 7, 2014 to Dec 15, 2014 ",Mondays at 00:00 (JST) ,"Square Enix, TOHO animation ",Sentai Filmworks ,White Fox ,Manga ,"Action, Adventure, Drama, Fantasy, Shounen",23 min. per ep. ,R - 17+ (violence & profanity) ,21894,1543783,70058,1192585,29079,49064,202997,113435.0,166511.0,250307.0,219269.0,109541.0,55443.0,32937.0,14158.0,7014.0,4714.0,0.018358439859632647
1607,Akame ga Kill!,1608.0,26,7.49,24.0,TV,https://myanimelist.net/anime/22199/Akame_ga_Kill,Summer 2014 ,Akame ga Kill!,アカメが斬る！,Akame ga Kiru!,Finished Airing ,"Jul 7, 2014 to Dec 15, 2014 ",Mondays at 00:00 (JST) ,"Square Enix, TOHO animation ",Sentai Filmworks ,White Fox ,Manga ,"Action, Adventure, Drama, Fantasy, Shounen",23 min. per ep. ,R - 17+ (violence & profanity) ,21894,1543783,70058,1192585,29079,49064,202997,113435.0,166511.0,250307.0,219269.0,109541.0,55443.0,32937.0,14158.0,7014.0,4714.0,0.018358439859632647
916,Kyoukai no Kanata,917.0,103,7.76,12.0,TV,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata,Fall 2013 ,Beyond the Boundary,境界の彼方,Beyond the Horizon,Finished Airing ,"Oct 3, 2013 to Dec 19, 2013 ",Thursdays at 00:30 (JST) ,"Lantis, Pony Canyon, TBS ",Sentai Filmworks ,Kyoto Animation ,Light novel ,"Slice of Life, Supernatural, Fantasy",24 min. per ep. ,PG-13 - Teens 13 or older ,10136,910497,48523,562458,28047,26696,244773,51301.0,80768.0,136435.0,107155.0,41408.0,17919.0,6926.0,2524.0,1142.0,887.0,0.01802090111617223
917,Kyoukai no Kanata,917.0,103,7.76,12.0,TV,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata,Fall 2013 ,Beyond the Boundary,境界の彼方,Beyond the Horizon,Finished Airing ,"Oct 3, 2013 to Dec 19, 2013 ",Thursdays at 00:30 (JST) ,"Lantis, Pony Canyon, TBS ",Sentai Filmworks ,Kyoto Animation ,Light novel ,"Slice of Life, Supernatural, Fantasy",24 min. per ep. ,PG-13 - Teens 13 or older ,10136,910497,48523,562458,28047,26696,244773,51301.0,80768.0,136435.0,107155.0,41408.0,17919.0,6926.0,2524.0,1142.0,887.0,0.01802090111617223
88,Ansatsu Kyoushitsu 2nd Season,89.0,87,8.53,25.0,TV,https://myanimelist.net/anime/30654/Ansatsu_Kyoushitsu_2nd_Season,Winter 2016 ,Assassination Classroom Second Season,暗殺教室　第２期,"Ansatsu Kyoushitsu Season 2, Ansatsu Kyoushitsu Final Season",Finished Airing ,"Jan 8, 2016 to Jul 1, 2016 ",Fridays at 01:25 (JST) ,"Dentsu, Studio Hibari, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting ",Funimation ,Lerche ,Manga ,"Action, Comedy, School, Shounen",23 min. per ep. ,PG-13 - Teens 13 or older ,14009,999741,51348,783639,24229,14159,126366,143503.0,190650.0,173112.0,76123.0,21741.0,7816.0,2525.0,919.0,450.0,845.0,0.017876854010583955
1923,Dragon Ball Super,1924.0,208,7.4,131.0,TV,https://myanimelist.net/anime/30694/Dragon_Ball_Super,Summer 2015 ,Dragon Ball Super,ドラゴンボール超（スーパー）,"Dragon Ball Chou, DB Super, DBS",Finished Airing ,"Jul 5, 2015 to Mar 25, 2018 ",Sundays at 09:00 (JST) ,"Yomiko Advertising, Fuji TV ",Funimation ,Toei Animation ,Manga ,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",23 min. per ep. ,PG-13 - Teens 13 or older ,7094,596031,100060,397616,23177,29766,45412,47260.0,52062.0,87899.0,93501.0,48471.0,23017.0,12051.0,5924.0,3523.0,3594.0,0.017841334352742343
760,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),761.0,165,7.84,12.0,TV,https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV,Summer 2017 ,Classroom of the Elite,ようこそ実力至上主義の教室へ,Welcome to the Classroom of the Elite,Finished Airing ,"Jul 12, 2017 to Sep 27, 2017 ",Wednesdays at 23:30 (JST) ,"Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2 ",Funimation ,Lerche ,Light novel ,"Psychological, Drama, School",24 min. per ep. ,PG-13 - Teens 13 or older ,9064,671131,32266,511363,8686,10891,107925,50255.0,80518.0,134638.0,93715.0,32877.0,12839.0,5430.0,2378.0,1029.0,888.0,0.017725177613554365
759,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),760.0,165,7.84,12.0,TV,https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV,Summer 2017 ,Classroom of the Elite,ようこそ実力至上主義の教室へ,Welcome to the Classroom of the Elite,Finished Airing ,"Jul 12, 2017 to Sep 27, 2017 ",Wednesdays at 23:30 (JST) ,"Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2 ",Funimation ,Lerche ,Light novel ,"Psychological, Drama, School",24 min. per ep. ,PG-13 - Teens 13 or older ,9043,669745,32190,510261,8672,10877,107745,50161.0,80337.0,134313.0,93510.0,32816.0,12810.0,5419.0,2366.0,1023.0,886.0,0.01772230289988849
566,Beastars,567.0,233,7.98,12.0,TV,https://myanimelist.net/anime/39195/Beastars,Fall 2019 ,,BEASTARS,,Finished Airing ,"Oct 10, 2019 to Dec 26, 2019 ",Thursdays at 00:55 (JST) ,"Movic, Fuji TV, Bandai, Toho, BS Fuji, TOHO animation, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music ",,Orange ,Manga ,"Slice of Life, Psychological, Drama, School, Shounen",22 min. per ep. ,R - 17+ (violence & profanity) ,7035,554157,31671,403749,11082,14606,93049,34867.0,85278.0,118800.0,64057.0,21659.0,8638.0,4100.0,1798.0,1081.0,1920.0,0.017424191762704055
570,Dragon Ball,571.0,122,7.98,153.0,TV,https://myanimelist.net/anime/223/Dragon_Ball,Winter 1986 ,Dragon Ball,ドラゴンボール,"Dragonball, DB",Finished Airing ,"Feb 26, 1986 to Apr 12, 1989 ",Wednesdays at 19:00 (JST) ,Fuji TV ,Funimation ,Toei Animation ,Manga ,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",24 min. per ep. ,PG-13 - Teens 13 or older ,11124,786564,40915,639622,29210,25760,51057,92878.0,94522.0,143995.0,117741.0,43571.0,16133.0,4318.0,1550.0,896.0,1310.0,0.017391521867603052
